,date,WV,IA,MT,IN,GA,UT,LA,MD,OR,RI,DC,VA,MS,NM,KY,OK,NV,TX,NH,TN,VT,OH,CA,CO,ID,DE,HI,MI,SC,CT,ND,AR,AL,WY,NJ,IL,AZ,WA,KS,FL,NC,MO,ME,AK,NY,MN,MA,WI,SD,PA,NE
239,2016-12-01,82042.4256889,115412.39610898569,227618.4426688165,117796.83225134846,148114.45950239646,252345.47934268133,134946.9923727327,311499.854982301,269648.99978811125,296495.6540475408,749671.5692429597,225526.89836741053,102272.07252064215,164047.79873730274,93603.60182726083,90949.35139765774,262726.2885575087,166301.5744092324,257435.17208880532,135836.69332023387,210451.59773831363,117646.20209109322,553176.8829039221,329461.1240405518,201886.28046697142,273795.0134289303,587856.2728761539,140218.89634632814,147512.55355018057,314459.2727710607,147723.7109458805,86583.80479911617,112406.08842290427,251189.7737543623,379908.9022089011,142125.42873606033,224697.77957410246,303596.1478513188,117895.19759055691,250995.6102797913,160260.31232220167,125860.87292953745,188289.8523446808,256560.27601944373,322490.313056553,170443.95107734355,449490.16253403894,161381.29600689525,151540.4503369147,155897.66739786157,130727.39829124378
240,2017-01-01,82059.16243215265,115727.12587771131,228230.56446268695,118228.9682827008,148805.9510051344,253753.0407841989,135186.3560480143,311988.11575182364,271219.0164168926,297620.40138079564,752024.499606837,225927.01490620495,102592.62675552066,164315.35024346365,93903.58947391302,91211.03268732864,264440.92079480964,167068.59270228652,258341.1938578669,136518.22150819522,210797.75613351268,118096.26367630558,556326.1325162273,331333.86207482975,203078.0723233412,274359.62239269976,589799.3201601957,140789.86213638796,147975.2773111502,314807.89409952756,147943.01092647578,86823.40704454544,112656.35027628798,251776.97326785608,380441.0180400291,142381.87155005647,225598.9520396584,305880.2675721046,117988.73681160568,252363.93744150206,160807.30377343888,126289.90753833174,188717.32294938262,256925.15728739608,323473.49177418987,171134.5176308771,451033.7360779211,161990.22601913227,151921.26759794843,156189.03029448423,131219.3341277255
241,2017-02-01,82075.89917540531,116041.85564643693,228842.68625655735,118661.1043140531,149497.44250787236,255160.60222571652,135425.71972329592,312476.3765213462,272789.033045674,298745.1487140505,754377.4299707144,226327.1314449994,102913.1809903992,164582.9017496246,94203.57712056518,91472.71397699953,266155.5530321106,167835.61099534066,259247.21562692846,137199.74969615653,211143.91452871173,118546.32526151794,559475.3821285326,333206.6001091076,204269.864179711,274924.23135646916,591742.3674442373,141360.8279264478,148438.0010721198,315156.5154279944,148162.31090707105,87063.00928997471,112906.61212967167,252364.17278134983,380973.13387115713,142638.3143640526,226500.12450521433,308164.38729289034,118082.27603265442,253732.2646032129,161354.2952246761,126718.94214712604,189144.79355408443,257290.03855534838,324456.6704918268,171825.08418441063,452577.30962180323,162599.1560313693,152302.08485898213,156480.39319110688,131711.2699642072
242,2017-03-01,82091.01623382707,116326.12769560846,229395.57045747258,119051.4207294681,150122.0154780873,256431.94804386137,135641.91917193736,312917.38624865696,274207.11258134746,299761.04953118385,756502.657396152,226688.52702842662,103202.7138477088,164824.56117454416,94474.53370463813,91709.07127089582,267704.2531174147,168528.40171164763,260065.55786995176,137815.32354334742,211456.57372437537,118952.83249977426,562319.8656493244,334898.10543039086,205346.32134030308,275434.20074309956,593497.3778943396,141876.53896263085,148855.94511428592,315471.39920854516,148360.38830889904,87279.42422133018,113132.65509401824,252894.54653547317,381453.75462185335,142869.94013153293,227314.08673216807,310227.46316972905,118166.76307102105,254968.17300733872,161848.352019342,127106.45727764993,189530.89603575057,257619.60873285373,325344.70288195024,172448.82171663453,453971.5050807936,163149.15733274465,152646.04883669,156743.55967837898,132155.59910683584
243,2017-04-01,82107.75297707973,116640.85746433407,230007.69225134302,119483.55676082043,150813.50698082522,257839.50948537898,135881.28284721897,313405.64701817953,275777.12921012886,300885.7968644387,758855.5877600294,227088.6435672211,103523.26808258731,165092.1126807051,94774.5213512903,91970.7525605667,269418.88535471563,169295.42000470177,260971.5796390133,138496.85173130877,211802.73211957442,119402.8940849866,565469.1152616296,336770.8434646687,206538.11319667287,275998.80970686895,595440.4251783813,142447.50475269067,149318.66887525553,315820.020537012,148579.6882894943,87519.02646675945,113382.91694740193,253481.74604896698,381985.8704529814,143126.38294552904,228215.25919772402,312511.5828905148,118260.30229206981,256336.50016904957,162395.34347057922,127535.49188644422,189958.36664045238,257984.49000080602,326327.8815995871,173139.38827016807,455515.07862467575,163758.08734498167,153026.86609772372,157034.9225750016,132647.53494331753
244,2017-05-01,82123.94982538874,116945.434659875,230600.06818089503,119901.75292019363,151482.69230605548,259201.6657191057,136112.92511362053,313878.1574402982,277296.50014120754,301974.262025653,761132.6171444268,227475.85312089315,103833.4818582762,165351.0334931189,95064.83197708272,92223.99251831272,271078.2068746843,170037.6957721735,261848.37489939542,139156.39513901327,212137.72411492834,119838.43755454695,568516.7761767636,338583.17059461505,207691.4601544501,276545.2054782587,597320.7935177765,143000.05229145824,149766.4660632906,316157.3960161736,148791.91407716717,87750.89960749746,113625.10583777324,254050.00364267055,382500.82125729875,143374.55341068658,229087.36158374586,314722.02132998477,118350.82411889119,257660.68774489866,162924.69003629265,127950.68666914837,190372.04787080892,258337.60090527602,327279.34487471957,173807.678483265,457008.85947359394,164347.37445359814,153395.39893098213,157316.88666850742,133123.6018818482
245,2017-06-01,82140.68656864141,117260.1644286006,231212.18997476547,120333.88895154596,152174.18380879346,260609.22716062327,136352.28878890214,314366.41820982075,278866.5167699889,303099.0093589078,763485.5475083041,227875.96965968757,104154.03609315473,165618.58499927982,95364.8196237349,92485.67380798362,272792.8391119853,170804.71406522766,262754.39666845696,139837.92332697462,212483.88251012738,120288.49913975933,571666.0257890688,340455.9086288929,208883.25201081988,277109.8144420282,599263.8408018183,143571.01808151804,150229.18982426022,316506.01734464045,149011.21405776247,87990.50185292673,113875.36769115695,254637.2031561643,383032.9370884268,143630.9962246827,229988.53404930182,317006.14105077053,118444.36333993994,259029.01490660952,163471.6814875299,128379.72127794266,190799.51847551073,258702.48217322837,328262.5235923564,174498.24503679853,458552.43301747605,164956.3044658352,153776.21619201585,157608.24956513007,133615.53771832993
246,2017-07-01,82156.88341695044,117564.74162414153,231804.5659043175,120752.08511091917,152843.36913402376,261971.38339435004,136583.9310553037,314838.9286319394,280385.88770106767,304187.47452012217,765762.5768927017,228263.1792133596,104464.24986884359,165877.50581169364,95655.13024952734,92738.91376572965,274452.1606319539,171546.98983269944,263631.19192883914,140497.46673467915,212818.87450548133,120724.04260931967,574713.6867042029,342268.2357588393,210036.5989685971,277656.2102134179,601144.2091412134,144123.56562028563,150676.98701229534,316843.39282380196,149223.43984543532,88222.37499366477,114117.55658152828,255205.46074986795,383547.8878927442,143879.16668984023,230860.6364353237,319216.57949024066,118534.88516676132,260353.2024824587,164001.02805324332,128794.91606064684,191213.19970586733,259055.59307769834,329213.9868674888,175166.53524989556,460046.2138663943,165545.59157445165,154144.7490252743,157890.21365863588,134091.6046568606
247,2017-08-01,82173.62016020309,117879.47139286714,232416.68769818792,121184.2211422715,153534.8606367617,263378.9448358676,136823.29473058533,315327.18940146203,281955.9043298491,305312.221853377,768115.507256579,228663.29575215408,104784.80410372213,166145.05731785457,95955.11789617951,93000.59505540054,276166.79286925495,172314.00812575355,264537.2136979007,141178.99492264044,213165.03290068035,121174.10419453205,577862.9363165081,344140.97379311715,211228.3908249669,278220.81917718734,603087.2564252553,144694.53141034546,151139.71077326496,317192.0141522688,149442.7398260306,88461.97723909403,114367.81843491197,255792.66026336167,384080.0037238722,144135.60950383634,231761.80890087964,321500.69921102637,118628.42438781007,261721.52964416947,164548.01950448056,129223.95066944112,191640.67031056914,259420.47434565067,330197.1655851256,175857.1018034291,461589.78741027653,166154.52158668867,154525.566286308,158181.57655525854,134583.5404933423
248,2017-09-01,82190.35690345574,118194.20116159275,233028.80949205835,121616.35717362381,154226.3521394996,264786.50627738517,137062.6584058669,315815.45017098455,283525.92095863045,306436.96918663185,770468.4376204563,229063.4122909485,105105.35833860065,166412.60882401554,96255.10554283168,93262.27634507144,277881.4251065558,173081.02641880768,265443.2354669622,141860.52311060176,213511.1912958794,121624.16577974438,581012.1859288133,346013.711827395,212420.18268133662,278785.42814095673,605030.303709297,145265.49720040525,151602.43453423455,317540.6354807357,149662.0398066259,88701.5794845233,114618.08028829566,256379.85977685542,384612.1195550002,144392.05231783242,232662.98136643556,323784.8189318121,118721.96360885883,263089.85680588026,165095.01095571776,129652.98527823543,192068.14091527092,259785.355613603,331180.3443027625,176547.66835696262,463133.3609541586,166763.4515989257,154906.3835473417,158472.9394518812,135075.47632982398
249,2017-10-01,82206.55375176478,118498.77835713369,233621.18542161037,122034.55333299703,154895.5374647299,266148.66251111194,137294.30067226847,316287.9605931032,285045.2918897092,307525.43434784614,772745.4670048539,229450.62184462056,105415.57211428953,166671.5296364293,96545.41616862411,93515.51630281747,279540.7466265245,173823.30218627947,266320.0307273444,142520.0665183063,213846.18329123332,122059.70924930474,584059.8468439473,347826.03895734134,213573.5296391139,279331.8239123465,606910.6720486921,145818.04473917282,152050.23172226967,317878.01095989725,149874.26559429872,88933.4526252613,114860.26917866697,256948.11737055902,385127.07035931764,144640.22278298996,233535.08375245746,325995.25737128215,118812.4854356802,264414.0443817294,165624.35752143123,130068.18006093959,192481.82214562752,260138.466518073,332131.80757789494,177215.95857005962,464627.14180307684,167352.73870754216,155274.91638060016,158754.903545387,135551.54326835467
250,2017-11-01,82223.29049501744,118813.5081258593,234233.3072154808,122466.68936434935,155587.02896746784,267556.22395262955,137533.66434755008,316776.22136262583,286615.3085184905,308650.181681101,775098.3973687312,229850.73838341504,105736.12634916804,166939.08114259026,96845.4038152763,93777.19759248836,281255.3788638255,174590.32047933363,267226.05249640596,143201.59470626764,214192.3416864324,122509.7708345171,587209.0964562526,349698.7769916193,214765.3214954837,279896.4328761159,608853.719332734,146389.01052923265,152512.95548323926,318226.6322883641,150093.56557489402,89173.05487069057,115110.53103205068,257535.3168840528,385659.1861904456,144896.66559698607,234436.25621801338,328279.3770920679,118906.02465672896,265782.37154344027,166171.34897266846,130497.21466973388,192909.2927503293,260503.34778602532,333114.9862955317,177906.52512359316,466170.715346959,167961.66871977918,155655.73364163388,159046.26644200966,136043.4791048364
251,2017-12-01,82239.48734332646,119118.08532140023,234825.68314503285,122884.88552372257,156256.2142926981,268918.38018635625,137765.30661395166,317248.7317847444,288134.67944956926,309738.6468423153,777375.4267531286,230237.94793708704,106046.34012485693,167198.00195500406,97135.71444106872,94030.43755023438,282914.7003837941,175332.59624680536,268102.8477567881,143861.13811397215,214527.3336817863,122945.31430407744,590256.7573713866,351511.1041215656,215918.6684532609,280442.82864750567,610734.0876721292,146941.55806800022,152960.7526712744,318564.0077675256,150305.79136256687,89404.92801142858,115352.71992242201,258103.57447775643,386174.13699476304,145144.83606214361,235308.35860403525,330489.815531538,118996.54648355034,267106.55911928933,166700.6955383819,130912.40945243803,193322.9739806859,260856.45869049532,334066.44957066415,178574.81533669014,467664.4961958772,168550.95582839564,156024.2664748923,159328.23053551544,136519.54604336707
252,2018-01-01,82256.22408657911,119432.81509012583,235437.80493890325,123317.02155507488,156947.70579543605,270325.9416278738,138004.67028923324,317736.99255426705,289704.6960783506,310863.39417557017,779728.3571170061,230638.0644758815,106366.89435973544,167465.553461165,97435.7020877209,94292.11883990528,284629.3326210951,176099.6145398595,269008.86952584964,144542.6663019335,214873.49207698533,123395.3758892898,593406.0069836918,353383.84215584345,217110.4603096307,281007.43761127506,612677.1349561709,147512.52385806,153423.476432244,318912.6290959925,150525.09134316214,89644.53025685785,115602.9817758057,258690.77399125014,386706.2528258911,145401.2788761397,236209.5310695912,332773.9352523237,119090.0857045991,268474.8862810002,167247.6869896191,131341.44406123235,193750.4445853877,261221.3399584476,335049.628288301,179265.38189022368,469208.0697397594,169159.88584063266,156405.08373592602,159619.5934321381,137011.48187984878
